IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,EVENT,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,sender_activity,receiver_popularity,repetition,reciprocity,is.ICRs,is.ICRr,closure
1,34,32,449,call,489,450,449,449,2,188,2,2,0,1,0
0,19,26,449,,489,450,449,449,5,5,0,0,0,0,15
1,32,34,450,call,490,451,450,450,160,2,2,3,1,0,0
0,12,10,450,,490,451,450,450,0,1,0,0,0,0,0
1,34,32,451,call,491,452,451,451,3,189,3,3,0,1,0
0,18,6,451,,491,452,451,451,9,0,0,0,0,0,9
1,12,34,452,call,492,453,452,452,0,3,0,0,0,0,0
0,9,34,452,,492,453,452,452,1,3,0,0,0,0,4
1,16,15,453,call,493,454,453,453,101,18,5,6,0,0,643
0,25,24,453,,493,454,453,453,9,8,0,0,0,0,27
1,16,32,454,call,494,455,454,454,102,190,71,68,0,1,166
0,10,37,454,,494,455,454,454,2,3,0,0,0,0,0
1,12,32,455,call,495,456,455,455,1,191,0,0,0,1,3
0,13,8,455,,495,456,455,455,0,1,0,0,1,0,0
1,32,12,456,call,496,457,456,456,161,0,0,1,1,0,3
0,3,17,456,,496,457,456,456,5,2,0,0,0,0,5
1,12,32,457,call,497,458,457,457,2,192,1,1,0,1,3
0,32,6,457,,497,458,457,457,162,0,0,1,1,0,0
1,32,12,458,call,498,459,458,458,162,1,1,2,1,0,3
0,8,2,458,,498,459,458,458,5,1,0,0,0,0,0
1,32,34,459,call,499,460,459,459,163,4,3,4,1,0,0
0,5,19,459,,499,460,459,459,2,4,0,0,0,0,10
1,34,32,460,call,500,461,460,460,4,193,4,4,0,1,0
0,21,28,460,,500,461,460,460,17,0,0,0,0,0,0
1,29,32,461,call,501,462,461,461,3,194,3,1,0,1,0
0,32,13,461,,501,462,461,461,164,0,0,0,1,1,0
1,32,29,462,call,502,463,462,462,164,1,1,4,1,0,0
0,6,17,462,,502,463,462,462,1,2,0,0,0,0,1
1,29,32,463,call,503,464,463,463,4,195,4,2,0,1,0
0,9,7,463,,503,464,463,463,1,0,0,0,0,0,0
1,32,29,464,call,504,465,464,464,165,2,2,5,1,0,0
0,9,10,464,,504,465,464,464,1,1,0,0,0,0,0
1,29,32,465,call,505,466,465,465,5,196,5,3,0,1,0
0,15,25,465,,505,466,465,465,17,6,0,0,0,0,81
1,32,29,466,call,506,467,466,466,166,3,3,6,1,0,0
0,3,21,466,,506,467,466,466,5,13,0,0,0,0,35
1,32,16,467,call,507,468,467,467,167,94,68,72,1,0,166
0,19,25,467,,507,468,467,467,5,6,0,0,0,0,45
1,16,32,468,call,508,469,468,468,103,197,72,69,0,1,166
0,33,31,468,,508,469,468,468,3,5,0,0,0,0,12
1,32,16,469,call,509,470,469,469,168,95,69,73,1,0,166
0,9,26,469,,509,470,469,469,1,5,0,0,0,0,3
1,16,32,470,call,510,471,470,470,104,198,73,70,0,1,166
0,8,25,470,,510,471,470,470,5,6,0,0,0,0,27
1,32,16,471,call,511,472,471,471,169,96,70,74,1,0,166
0,30,37,471,,511,472,471,471,8,3,0,0,0,0,15
1,16,32,472,call,512,473,472,472,105,199,74,71,0,1,166
0,20,18,472,,512,473,472,472,2,9,0,0,0,0,18
1,28,16,473,call,513,474,473,473,0,97,0,0,0,0,0
0,30,26,473,,513,474,473,473,8,5,0,0,0,0,15
1,16,28,474,call,514,475,474,474,106,0,0,1,0,0,0
0,22,15,474,,514,475,474,474,22,19,3,2,0,0,159
1,28,16,475,call,515,476,475,475,1,98,1,1,0,0,0
0,22,23,475,,515,476,475,475,22,5,0,0,0,0,85
1,28,16,476,call,516,477,476,476,2,99,2,1,0,0,0
0,30,34,476,,516,477,476,476,8,5,0,0,0,0,25
1,16,28,477,call,517,478,477,477,107,1,1,3,0,0,0
0,1,34,477,,517,478,477,477,5,5,0,0,0,0,0
1,28,16,478,call,518,479,478,478,3,100,3,2,0,0,0
0,5,26,478,,518,479,478,478,2,5,0,0,0,0,6
1,15,16,479,call,519,480,479,479,17,101,6,6,0,0,679
0,37,36,479,,519,480,479,479,4,26,0,0,0,0,18
1,32,16,480,call,520,481,480,480,170,102,71,75,1,0,166
0,17,3,480,,520,481,480,480,1,4,0,0,0,0,5
1,16,32,481,call,521,482,481,481,108,200,75,72,0,1,166
0,3,33,481,,521,482,481,481,5,2,0,0,0,0,15
